street_name,num_of_rooms,size,type,location,final_price,sold_month,sold_year,price_change,initial_price,floor_num,year_built
Marmorgatan,1.0,28,Lägenhet, Södermalm,2500000,jan,2020,8.9,2295000,1,1952
Olof,2.0,39,Lägenhet, Norrmalm,3950000,jan,2020,0.0,3950000,2,1938
Paketgränd,2.0,54,Lägenhet, Svedmyra,3260000,jan,2020,30.7,2495000,2,2018
Vårbergsvägen,4.0,108,Lägenhet, Vårberg,2400000,jan,2020,20.3,1995000,2,1970
Tummelisas,4.0,95,Lägenhet, Bromma,4700000,jan,2020,4.6,4495000,3,2014
Borgarfjordsgatan,3.0,75,Lägenhet, Kista,2995000,jan,2020,0.0,2995000,13,2015
Elsa,4.0,93,Lägenhet, Fruängen,4150000,jan,2020,25.9,3295000,2,1957
Narvavägen,1.0,39,Lägenhet, Östermalm,4450000,jan,2020,4.7,4250000,3,1896
Doktor,1.0,25,Lägenhet, Fruängen,2025000,jan,2020,19.8,1690000,2,1953
Kabelverksgatan,4.0,95,Lägenhet, Älvsjö,5160000,jan,2020,14.9,4490000,5,2019
Hallsbergsgatan,2.0,42,Lägenhet, Hagsätra,2110000,jan,2020,17.5,1795000,6,2015
Årdalavägen,8.0,179,Villa, Älvsjö,8900000,jan,2020,0.0,8900000,2,1967
Stjärnsundsgatan,3.0,67,Lägenhet, Bandhagen,2450000,jan,2020,0.0,2450000,2,1960
Trollesundsvägen,1.0,18,Lägenhet, Högdalen,1495000,jan,2020,0.0,1495000,1,1955
Surbrunnsgatan,2.0,44,Lägenhet, Vasastan,4450000,jan,2020,8.7,4095000,2,1907
Årstavägen,3.0,73,Lägenhet, Årsta,4475000,jan,2020,12.0,3995000,4,1896
Krukmakargatan,1.0,33,Lägenhet, Södermalm Maria Magdalena,3460000,jan,2020,20.3,2875000,1,1896
Parmmätargatan,4.0,88,Lägenhet, Kungsholmen,9675000,jan,2020,0.0,9675000,5,1930
Ringvägen,2.0,54,Lägenhet, Södermalm Högalid,4120000,jan,2020,12.1,3675000,5,1990
Ringvägen,2.0,54,Lägenhet, Södermalm Högalid,4120000,jan,2020,12.1,3675000,5,1990
Hallandsgatan,2.0,65,Lägenhet, Södermalm Katarina,5750000,jan,2020,20.4,4775000,2,1927
Maria,3.0,93,Lägenhet, Södermalm Maria Magdalena,9025000,dec,2019,13.5,7950000,3,1905
Tavastgatan,2.0,59,Lägenhet, Södermalm Mariaberget,5250000,dec,2019,5.5,4975000,2,1750
Fyrvaktarkroken,4.0,88,Lägenhet, Hammarbyhöjden,4950000,jan,2020,10.1,4495000,4,2015
Sandfjärdsgatan,4.0,88,Lägenhet, Årsta,4040000,jan,2020,34.9,2995000,9,1960
Rågsvedsvägen,4.0,86,Lägenhet, Bandhagen,2370000,jan,2020,-1.2,2400000,1,2018
Ågesta,2.0,60,Lägenhet, Farsta,2850000,maj,2016,42.9,1994401,1,1958
Porlabacken,5.0,97,Lägenhet, Hagsätra,3350000,jan,2020,24.3,2695000,1,1958
Torsplan,2.0,60,Lägenhet, Vasastan,6425000,nov,2019,0.0,6425000,14,2019
Hälsingegatan,2.0,67,Lägenhet, Vasastan,6300000,jan,2020,5.1,5995000,4,1906
Skebokvarnsvägen,2.0,59,Lägenhet, Högdalen,2260000,jan,2020,13.3,1995000,2,1956
Banérgatan,4.0,118,Lägenhet, Östermalm,14200000,jan,2020,15.9,12250000,1,1925
Älvsjö,2.0,55,Lägenhet, Älvsjö,2880000,jan,2020,5.7,2725000,5,1974
Stavangergatan,3.0,76,Lägenhet, Husby,2000000,jan,2020,8.1,1850000,4,1974
Tranebergsplan,2.0,35,Lägenhet, Bromma,2530000,nov,2019,26.8,1995000,1,1936
Östgötagatan,3.0,72,Lägenhet, Södermalm,6000000,jan,2020,0.0,6000000,1,1930
Döbelnsgatan,2.0,57,Lägenhet, Vasastan,5700000,jan,2020,15.2,4950000,4,1884
Polhemsgatan,3.0,76,Lägenhet, Kungsholmen,7900000,dec,2019,8.2,7300000,4,1931
Skebokvarnsvägen,3.0,61,Lägenhet, Högdalen,2640000,jan,2020,32.3,1995000,3,1954
Agnes,3.0,68,Lägenhet, Fruängen,3600000,jan,2020,16.3,3095000,6,1955
Johan,2.0,53,Lägenhet, Älvsjö Centrum,2660000,jan,2020,11.1,2395000,3,1939
Vanadisvägen,2.0,39,Lägenhet, Vasastan,3900000,jan,2020,6.8,3650000,2,1913
Torsplan,3.0,93,Lägenhet, Vasastan,13000000,jan,2020,4.0,12500000,16,2016
Norrbackagatan,2.0,42,Lägenhet, Vasastan,3600000,jan,2020,21.0,2975000,2,1935
Elin,3.0,73,Lägenhet, Fruängen,3300000,jan,2020,18.1,2795000,3,1958
Surbrunnsgatan,2.0,34,Lägenhet, Vasastan,3670000,jan,2020,22.5,2995000,4,1886
Tellusborgsvägen,3.0,66,Lägenhet, Midsommarkransen,4500000,jan,2020,0.0,4500000,4,2011
Inteckningsvägen,2.0,55,Lägenhet, Hägerstensåsen,2590000,jan,2020,31.1,1975000,3,1945
Småbrukarvägen,8.0,138,Villa, Spånga Sundby,6920000,jan,2020,2.1,6775000,12,1946
Kellgrensgatan,3.0,79,Lägenhet, Kungsholmen,6150000,jan,2020,2.6,5995000,12,2015
Kellgrensgatan,3.0,79,Lägenhet, Kungsholmen,6150000,jan,2020,2.6,5995000,12,2015
Vävstolsvägen,2.0,41,Lägenhet, Bromma Riksby,2550000,jan,2020,18.6,2150000,3,1944
Fryxellsgatan,3.5,116,Lägenhet, Östermalm,13700000,jan,2020,5.8,12950000,3,1927
Vitalisvägen,2.0,39,Lägenhet, Kungsholmen,3300000,jan,2020,14.0,2895000,1,1931
Värmlandsvägen,5.0,112,Radhus, Farsta centrum,3440000,jan,2020,-1.6,3495000,6,1961
Pellepennans,2.0,52,Lägenhet, Bromma,2530000,jan,2020,3.3,2450000,6,2014
Tomtebobarnens,3.0,87,Lägenhet, Bromma,4550000,jan,2020,16.8,3895000,3,2015
Responsgatan,1.0,34,Lägenhet, Telefonplan,2380000,jan,2020,0.0,2380000,2,2019
Råckstavägen,2.0,54,Lägenhet, Råcksta,2385000,jan,2020,8.7,2195000,5,2009
Askängsbacken,2.0,49,Radhus, Bromma,2975000,jan,2020,14.6,2595000,3,2012
Heklagatan,6.0,147,Lägenhet, Kistahöjden,5450000,jan,2020,-0.9,5500000,3,2014
Hornstulls,1.0,27,Lägenhet, Södermalm,3210000,jan,2020,14.8,2795000,3,1886
Salagatan,2.0,51,Lägenhet, Spånga,2450000,jan,2020,45.0,1690000,1,2003
Djupdalsvägen,163.0,83,Villa, Bromma,12800000,jan,2020,18.5,10800000,6,1929
Bröderna,130.0,70,Villa, Bromma,13200000,dec,2019,3.5,12750000,6,1923
Ottesångsvägen,140.0,70,Villa, Örby,7900000,jan,2020,-0.9,7975000,6,1923
Vanadisvägen,7.0,227,Lägenhet, Vasastan,19500000,jan,2020,0.0,19500000,6,1922
Kyrkogårdsvägen,2.0,53,Lägenhet, Enskededalen,2850000,jan,2020,14.2,2495000,1,1922
Suddagummans,3.0,80,Lägenhet, Bromma,3200000,jan,2020,0.0,3200000,1,2013
Klippgatan,1.0,27,Lägenhet, Södermalm Sofia,2600000,jan,2020,14.3,2275000,1,1930
Garvargatan,2.0,44,Lägenhet, Kungsholmen,3980000,okt,2019,9.0,3650000,4,1932
Lagerlöfsgatan,2.0,31,Lägenhet, Kungsholmen,3060000,jan,2020,15.5,2650000,1,1943
Wargentinsgatan,2.0,46,Lägenhet, Kungsholmen,4050000,jan,2020,19.3,3395000,1,1937
John,1.0,26,Lägenhet, Kungsholmen,2900000,jan,2020,16.2,2495000,1,1934
Lidnersplan,2.0,55,Lägenhet, Kristineberg,4550000,dec,2019,23.1,3695000,5,1938
Creutzgatan,1.0,18,Lägenhet, Kungsholmen,2360000,dec,2019,18.3,1995000,3,1927
Bigarråvägen,5.0,143,Lägenhet, Ruddammen,9350000,jan,2020,10.1,8495000,4,1992
Lindhagensterrassen,2.0,60,Lägenhet, Kungsholmen,4750000,nov,2019,0.0,4750000,4,2009
Bågljusvägen,4.0,86,Lägenhet, Kungsholmen,6500000,jan,2020,-5.7,6895000,5,2006
Bågljusvägen,4.0,86,Lägenhet, Kungsholmen,6500000,jan,2020,-5.7,6895000,5,2006
Sysslomansgatan,2.0,46,Lägenhet, Kungsholmen,3900000,okt,2019,11.6,3495000,7,1939
Prästgårdsgränd,2.0,63,Lägenhet, Älvsjö,2695000,jan,2020,0.0,2695000,2,1985
Bäckaskiftsvägen,1.0,42,Lägenhet, Stureby,2285000,jan,2020,14.5,1995000,2,1951
Rusthållarvägen,2.0,54,Lägenhet, Bagarmossen,2500000,jan,2020,0.0,2500000,3,1954
Sågverksgatan,3.0,61,Lägenhet, Stureby,2700000,jan,2020,12.7,2395000,1,1946
Rindögatan,1.0,22,Lägenhet, Gärdet,2775000,jan,2020,15.9,2395000,2,1940
Luftskeppsgatan,2.0,66,Lägenhet, Skarpnäck,2360000,jan,2020,18.3,1995000,3,1989
Svartågatan,2.0,54,Lägenhet, Bagarmossen,2760000,jan,2020,20.3,2295000,2,1954
Horisontvägen,2.0,62,Lägenhet, Skarpnäck,2100000,dec,2019,5.3,1995000,2,1989
Lundagatan,2.0,42,Lägenhet, Södermalm Högalid,3775000,jan,2020,8.6,3475000,2,1930
Sandalettgatan,4.0,95,Lägenhet, Älvsjö,5610000,jan,2020,14.6,4895000,3,2019
Heliosgatan,4.0,104,Lägenhet, Hammarby Sjöstad,6580000,jan,2020,1.3,6495000,6,2018
Ola,2.0,50,Lägenhet, Kungsholmen,4000000,jan,2020,-1.2,4050000,5,1933
Frejgatan,2.0,65,Lägenhet, Östermalm,5600000,jan,2020,5.8,5295000,1,1909
Sandfjärdsgatan,4.0,77,Lägenhet, Årsta,4000000,jan,2020,3.9,3850000,11,1960
Helsingörsgatan,3.0,77,Lägenhet, Kista,2495000,jan,2020,0.0,2495000,2,1978
Vegagatan,1.0,28,Lägenhet, Vasastan,3030000,jan,2020,13.3,2675000,3,1940
Ynglingagatan,2.0,67,Lägenhet, Vasastan,5750000,jan,2020,5.5,5450000,4,1905
Liljeholmsvägen,3.0,78,Lägenhet, Liljeholmen,5100000,jan,2020,14.6,4450000,4,2008
Tegelbruksvägen,1.0,20,Lägenhet, Midsommarkransen,1950000,jan,2020,15.0,1695000,2,1936
Riddargatan,6.0,152,Lägenhet, Östermalm,23500000,jan,2020,11.9,21000000,2,1881
Fredrikshovsgatan,3.0,116,Lägenhet, Östermalm,14600000,jan,2020,-1.0,14750000,5,1895
Grevgatan,4.0,154,Lägenhet, Östermalm,20500000,jan,2020,-4.7,21500000,5,1898
Torbjörn,2.0,38,Lägenhet, Vasastan,4300000,jan,2020,28.4,3350000,3,1925
Spångavägen,2.0,42,Lägenhet, Bromma,2400000,jan,2020,9.3,2195000,1,1940
Spindelvägen,4.0,70,Lägenhet, Älvsjö,4300000,jan,2020,16.4,3695000,8,1933
Kirunagatan,2.0,58,Lägenhet, Vällingby Centrum,2500000,jan,2020,25.3,1995000,8,1945
Holmingegränd,2.0,62,Lägenhet, Spånga Kyrka,1910000,jan,2020,-2.1,1950000,2,1945
Filvägen,2.0,50,Lägenhet, Telefonplan,2775000,jan,2020,26.4,2195000,2,1945
Klensmedsvägen,2.0,49,Lägenhet, Midsommarkransen,3050000,jan,2020,0.0,3050000,3,1945
Skäftingebacken,3.0,78,Lägenhet, Spånga Tensta,1750000,jan,2020,3.2,1695000,2,1969
Bygärdesvägen,138.0,1,Radhus, Spånga,4400000,jan,2020,10.7,3975000,2,1962
Åmänningevägen,1.5,42,Lägenhet, Årsta,2600000,jan,2020,24.1,2095000,2,2004
Peringskiöldsvägen,7.0,129,Villa, Bromma,11750000,jan,2020,18.1,9950000,2,1932
Rottnevägen,6.0,98,Radhus, Bagarmossen,7600000,jan,2020,0.0,7600000,2,1956
Mariestadsvägen,2.0,41,Lägenhet, Hammarbyhöjden,2750000,jan,2020,0.0,2750000,2,1942
Sandelsgatan,2.0,36,Lägenhet, Gärdet,3950000,jan,2020,0.0,3950000,5,1935
Folkparksvägen,2.0,58,Lägenhet, Älvsjö Solberga,2495000,jan,2020,0.0,2495000,3,2009
Västmannagatan,2.0,42,Lägenhet, Vasastan,5230000,jan,2020,32.4,3950000,3,1906
Artillerigatan,3.0,96,Lägenhet, Östermalm,11300000,jan,2020,7.6,10500000,2,1891
Stavangergatan,2.0,41,Lägenhet, Husby,1670000,jan,2020,4.7,1595000,1,1974
Kaskögatan,4.0,87,Lägenhet, Akalla Centrum,2370000,jan,2020,13.1,2095000,1,2018
Hälsingegatan,4.0,96,Lägenhet, Vasastan Hagastaden,8050000,jan,2020,7.5,7490000,2,2018
Karlaplan,3.0,77,Lägenhet, Östermalm,7950000,jan,2020,8.2,7350000,2,1973
Hökens,2.0,35,Lägenhet, Södermalm,4610000,jan,2020,35.6,3400000,1,1904
Buteljgatan,3.0,77,Lägenhet, Liljeholmskajen,5355000,jan,2020,11.7,4795000,2,2011
Reimersholmsgatan,2.0,70,Lägenhet, Reimersholme,6000000,jan,2020,22.4,4900000,7,1981
Skeppargatan,3.0,104,Lägenhet, Östermalm,11200000,jan,2020,-2.6,11500000,2,1897
Hälsingegatan,2.0,63,Lägenhet, Vasastan Hagastaden,5550000,jan,2020,11.2,4990000,2,2018
Stamgatan,3.0,70,Lägenhet, Östberga,2020000,jan,2020,1.3,1995000,3,1958
Maria,1.0,35,Lägenhet, Södermalm,3600000,jan,2020,21.0,2975000,2,1924
Skeppargatan,2.0,42,Lägenhet, Gärdet,4200000,jan,2020,13.5,3700000,3,1933
Kungsbro,1.0,21,Lägenhet, Kungsholmen,2480000,jan,2020,24.3,1995000,3,1934
Fridhemsgatan,2.0,46,Lägenhet, Kungsholmen,3900000,jan,2020,6.1,3675000,2,1903
Brännkyrkagatan,1.0,25,Lägenhet, Södermalm,2650000,jan,2020,17.8,2250000,2,1935
Tummelisas,2.0,55,Lägenhet, Bromma Annedal,2750000,jan,2020,10.2,2495000,4,2015
Kastrupgatan,2.0,45,Lägenhet, Kista,1900000,jan,2020,6.1,1790000,4,1977
Sjöbjörnsvägen,1.0,33,Lägenhet, Gröndal,2400000,jan,2020,20.3,1995000,4,1949
Vittangigatan,1.0,23,Lägenhet, Vällingby Centrum,1700000,jan,2020,13.7,1495000,5,1953
Bättringsvägen,4.0,101,Lägenhet, Råcksta,2750000,jan,2020,10.2,2495000,1,2008
Kungsklippan,1.0,24,Lägenhet, Kungsholmen,2650000,jan,2020,32.8,1995000,1,1938
Frejgatan,2.0,57,Lägenhet, Vasastan,6050000,jan,2020,16.5,5195000,2,1903
Bäckvägen,2.0,52,Lägenhet, Midsommarkransen,3610000,jan,2020,34.0,2695000,3,1943
Döbelnsgatan,2.0,33,Lägenhet, Vasastan,3900000,jan,2020,30.2,2995000,3,1905
Gamla,1.0,28,Lägenhet, Örby,1750000,jan,2020,0.0,1750000,3,1954
Erik,2.0,66,Lägenhet, Gärdet,5650000,jan,2020,2.8,5495000,2,1941
Selmedalsvägen,1.0,31,Lägenhet, Hägersten,2350000,jan,2020,0.0,2350000,5,1947
Ekensbergsvägen,1.0,24,Lägenhet, Gröndal,2200000,jan,2020,16.1,1895000,6,1947
Orrspelsvägen,6.0,101,Villa, Bromma,11700000,jan,2020,17.3,9975000,6,1938
Heliosgatan,3.0,78,Lägenhet, Hammarby Sjöstad,5200000,jan,2020,-1.8,5295000,6,2019
Björketorpsvägen,1.0,28,Lägenhet, Norra Ängby,1950000,jan,2020,30.4,1495000,3,1967
Lundagatan,2.0,35,Lägenhet, Högalid,3100000,jan,2020,10.9,2795000,2,1939
Fendergatan,2.0,55,Lägenhet, Hammarby Sjöstad,4175000,jan,2020,13.0,3695000,3,2009
Celsiusgatan,2.0,38,Lägenhet, Kungsholmen,4050000,jan,2020,15.9,3495000,4,1901
Tomtebogatan,2.0,46,Lägenhet, Vasastan,4500000,jan,2020,7.3,4195000,2,1908
Berghamnsvägen,173.0,66,Kedjehus, Hässelby-Vällingby,8130000,jan,2020,4.2,7800000,2,1976
Imatragatan,3.0,77,Lägenhet, Kista,2210000,jan,2020,23.1,1795000,2,1975
Lidnersplan,1.0,33,Lägenhet, Kristineberg,2725000,nov,2019,9.2,2495000,2,1938
Liljeholmsvägen,2.0,72,Lägenhet, Liljeholmen,4725000,jan,2020,0.0,4725000,4,2016
Floragatan,4.0,129,Lägenhet, Östermalm,19700000,jan,2020,23.1,16000000,2,1929
Dalagatan,3.0,114,Lägenhet, Norrmalm,11100000,nov,2019,13.8,9750000,6,1929
Mirabellbacken,3.0,70,Lägenhet, Hässelby Strand,2200000,jan,2020,5.0,2095000,3,1957
Creutzgatan,1.0,18,Lägenhet, Kungsholmen,2250000,nov,2019,0.0,2250000,2,1927
Hägerstensvägen,2.0,48,Lägenhet, Aspudden,3100000,jan,2020,26.5,2450000,3,1939
Instrumentvägen,2.0,55,Lägenhet, Aspudden,3800000,jan,2020,33.3,2850000,4,1930
Bjurholmsplan,2.0,41,Lägenhet, Katarina,4400000,jan,2020,25.9,3495000,2,1930
Ringvägen,3.0,93,Lägenhet, Södermalm,8150000,jan,2020,3.2,7895000,1,1905
Skagafjordsgatan,3.0,73,Lägenhet, Kista Gård,2900000,aug,2019,7.6,2695000,4,2011
Århusgatan,3.0,74,Kedjehus, Kista,2750000,jul,2019,0.0,2750000,2,1980
Skogsvägen,2.0,55,Lägenhet, Gamla Enskede,4200000,jan,2020,10.7,3795000,2,1911
Sandalettgatan,4.0,96,Lägenhet, Älvsjö,4895000,jan,2020,0.0,4895000,1,2019
Chapmansgatan,2.5,72,Lägenhet, Kungsholmen,7250000,jan,2020,14.2,6350000,5,1931
Rindögatan,1.0,24,Lägenhet, Gärdet,2900000,jan,2020,19.6,2425000,5,1938
Helsingörsgatan,3.0,81,Lägenhet, Kista,2400000,jan,2020,-3.6,2490000,3,1978
Helsingörsgatan,3.0,81,Lägenhet, Kista,2400000,jan,2020,-3.6,2490000,3,1978
Spannvägen,2.0,39,Lägenhet, Bromma,2700000,jan,2020,17.6,2295000,2,1942
Rörstrandsgatan,2.0,43,Lägenhet, Vasastan,4650000,jan,2020,17.0,3975000,3,1906
Sågverksgatan,4.0,77,Lägenhet, Sturebyhöjden,3590000,jan,2020,19.9,2995000,3,1945
Skrakgränd,3.0,75,Lägenhet, Fagersjö,2030000,jan,2020,7.1,1895000,1,1962
Mälarvägen,4.0,108,Villa, Hässelby Villastad Södra,6000000,dec,2019,14.3,5250000,2,2003
Mörsilsgatan,2.0,29,Lägenhet, Vällingby,1700000,nov,2019,13.7,1495000,2,1955
Ekshäradsgatan,1.5,45,Lägenhet, Farsta,2325000,okt,2019,16.5,1995000,9,1983
Vingavägen,3.0,86,Lägenhet, Hammarbyhöjden,4500000,nov,2019,4.8,4295000,5,2013
Beckomberga,4.0,98,Lägenhet, Bromma,4495000,sep,2019,0.0,4495000,2,1932
Wargentinsgatan,2.0,41,Lägenhet, Kungsholmen,3800000,sep,2019,8.7,3495000,3,1932
Sysslomansgatan,1.5,41,Lägenhet, Kungsholmen,3100000,sep,2019,-3.0,3195000,4,1939
Bondegatan,1.5,34,Lägenhet, Södermalm,3060000,jun,2019,13.5,2695000,1,1932
Svärdlångsvägen,1.0,39,Lägenhet, Årsta,2370000,maj,2019,25.1,1895000,3,1952
Ulriksborgsgatan,2.0,65,Lägenhet, Kungsholmen,4500000,maj,2019,2.4,4395000,11,2010
Russinvägen,3.0,75,Lägenhet, Hökarängen,3470000,jan,2020,44.9,2395000,5,1961
Frejgatan,3.5,90,Lägenhet, Vasastan,9875000,jan,2020,16.2,8500000,2,1902
Sankt,3.5,87,Lägenhet, Vasastan,6600000,jan,2020,3.9,6350000,6,1929
Robert,3.0,76,Lägenhet, Birkastan,6450000,jan,2020,11.3,5795000,1,1929
Fyrvaktarkroken,2.0,44,Lägenhet, Blåsut,3200000,jan,2020,28.3,2495000,5,2009
Hållövägen,2.0,61,Lägenhet, Blåsut,3550000,jan,2020,-1.1,3590000,2,2019
Toffelbacken,3.0,88,Lägenhet, Älvsjö,3100000,jan,2020,24.2,2495000,2,1969
Hållövägen,3.0,80,Lägenhet, Blåsut,4690000,dec,2019,11.8,4195000,4,2011
Per,2.0,61,Lägenhet, Hammarbyhöjden,3925000,dec,2019,22.7,3200000,2,1937
Wahlbergsgatan,2.0,38,Lägenhet, Johanneshov,2700000,jan,2020,23.0,2195000,1,1937
Ivan,3.0,83,Lägenhet, Kungsholmen,7500000,jan,2020,15.4,6500000,3,1997
Askängsbacken,2.0,55,Radhus, Bromma,3200000,jan,2020,18.7,2695000,4,2012
Karlbergsvägen,3.0,81,Lägenhet, Vasastan,9500000,jan,2020,10.5,8600000,4,1899
Krukmakargatan,2.0,71,Lägenhet, Södermalm Högalid,5800000,jan,2020,16.1,4995000,3,1906
Boforsgatan,1.0,25,Lägenhet, Farsta,1550000,jan,2020,29.7,1195000,4,1958
Blekegatan,3.0,79,Lägenhet, Liljeholmskajen,5380000,jan,2020,19.7,4495000,4,2004
Annedalsvägen,3.0,82,Lägenhet, Bromma,4850000,jan,2020,10.4,4395000,4,2011
Rundkyrkoallén,5.0,118,Villa, Bromma,8300000,jan,2020,10.7,7495000,3,2019
Essingeringen,6.0,134,Villa, Essingeöarna,12850000,jan,2020,2.8,12500000,3,1983
Essingeringen,6.0,134,Villa, Essingeöarna,12850000,jan,2020,2.8,12500000,3,1983
Gamla,6.0,66,Villa, Bromma,6300000,jan,2020,5.1,5995000,3,1943
Rundkyrkoallén,5.0,140,Villa, Bromma,8300000,jan,2020,10.7,7495000,3,2019
Ringvägen,2.0,46,Lägenhet, Katarina,4250000,jan,2020,21.6,3495000,4,1931
Oxenstiernsgatan,2.0,74,Lägenhet, Östermalm,5600000,nov,2019,1.8,5500000,1,1955
Sandhamnsgatan,1.0,35,Lägenhet, Gärdet,6475000,okt,2019,24.5,5200803,1,1882
Luntmakargatan,2.5,78,Lägenhet, Vasastan,6475000,okt,2019,0.0,6475000,1,1882
Karlbergsvägen,2.0,57,Lägenhet, Vasastan,4850000,maj,2019,-2.9,4995000,5,1921
Östhammarsgatan,1.0,24,Lägenhet, Gärdet,2600000,maj,2019,0.0,2600000,1,2019
Sandhamnsgatan,4.0,98,Lägenhet, Gärdet,8820000,maj,2019,-1.5,8950000,5,2018
Döbelnsgatan,2.5,59,Lägenhet, Vasastan Norrmalm Östermalm,6025000,jan,2020,9.5,5500000,1,1928
Östhammarsgatan,5.0,127,Lägenhet, Underbart Läge Invid,11000000,maj,2019,-2.2,11250000,5,2019
Södra,2.0,55,Lägenhet, Kungsholmen,5775000,jan,2020,15.6,4995000,2,1884
Kommendörsgatan,4.0,113,Lägenhet, Östermalm,13110000,jan,2020,24.9,10500000,6,1970
Västmannagatan,3.0,84,Lägenhet, Vasastan,7230000,jan,2020,9.6,6595000,5,1889
Beckombergavägen,4.0,93,Lägenhet, Bromma,4580000,jan,2020,4.2,4395000,5,2013
Träningsvägen,70.0,65,Villa, Tallkrogen,5650000,jan,2020,13.1,4995000,5,1933
Valhallavägen,3.0,88,Lägenhet, Nedre Gärdet,8425000,jan,2020,6.0,7950000,5,1932
Riddargatan,4.0,141,Lägenhet, Östermalm,15000000,jan,2020,16.3,12900000,2,1883
Roslagsgatan,2.0,51,Lägenhet, Vasastan,4450000,okt,2019,0.0,4450000,2,1905
Sibyllegatan,6.0,180,Lägenhet, Östermalm,17600000,nov,2017,-6.9,18900000,3,1907
Lützengatan,3.0,107,Lägenhet, Östermalm,12000000,nov,2017,2.1,11750000,1,1923
Ingemarsgatan,3.0,84,Lägenhet, Vasastan,5900000,okt,2017,-0.8,5947580,1,1939
Strålgatan,2.0,35,Lägenhet, Essingeöarna,2875000,jan,2020,15.2,2495000,1,1939
Ellen,2.0,52,Lägenhet, Fruängen,2355000,jan,2020,20.8,1950000,3,2008
Ellen,1.0,39,Lägenhet, Fruängen,2300000,jan,2020,28.1,1795000,1,1957
Sankt,2.0,54,Lägenhet, Kungsholmen,5220000,jan,2020,4.5,4995000,3,1937
Brantingsgatan,2.0,52,Lägenhet, Gärdet,5200000,jan,2020,0.0,5200000,3,1939
Brantingsgatan,2.0,52,Lägenhet, Gärdet,5200000,jan,2020,0.0,5200000,3,1939
Primusgatan,2.0,44,Lägenhet, Lilla Essingen,3325000,jan,2020,4.1,3195000,1,2006
Årstavägen,2.0,45,Lägenhet, Årsta,2250000,jan,2020,12.8,1995000,1,1945
Sjösabrinken,1.0,32,Lägenhet, Högdalen,1725000,jan,2020,15.4,1495000,7,1955
Sjösabrinken,2.0,40,Lägenhet, Högdalen,1975000,jan,2020,4.2,1895000,7,1955
Fyrspannsgatan,2.0,38,Lägenhet, Hässelby Strand,2295000,maj,2019,4.6,2195000,7,2016
Rehnsgatan,2.0,48,Lägenhet, Vasastan,4570000,jan,2020,20.4,3795000,4,1902
Sockenvägen,2.0,49,Lägenhet, Enskededalen,3000000,jan,2020,11.3,2695000,3,1945
Radiusbacken,2.0,45,Lägenhet, Hägersten,3335000,jan,2020,0.0,3335000,4,2019
Alpvägen,1.0,29,Lägenhet, Bromma,1900000,jan,2020,5.8,1795000,1,1975
Tranebergsvägen,2.0,54,Lägenhet, Bromma,3400000,jan,2020,14.3,2975000,1,1938
Styrbordsgatan,2.5,76,Lägenhet, Hammarby Sjöstad,4250000,jan,2020,9.1,3895000,2,2003
Nina,2.0,41,Lägenhet, Hagastaden,3850000,jan,2020,2.7,3750000,9,2018
Nina,1.0,35,Lägenhet, Hagastaden,3105000,jan,2020,0.3,3095000,4,2017
Edagränd,4.0,93,Lägenhet, Farsta,3700000,jan,2020,12.1,3300000,1,2015
Atterbomsvägen,2.0,51,Lägenhet, Kungsholmen,4100000,jan,2020,17.3,3495000,3,1937
Essinge,2.0,54,Lägenhet, Essingeöarna,3100000,jan,2020,3.5,2995000,3,1889
Bastugatan,2.0,54,Lägenhet, Mariaberget-Södermalm,6700000,jan,2020,27.6,5250000,3,1889
Hornsbergs,3.0,83,Lägenhet, Kungsholmen,7800000,jan,2020,12.2,6950000,5,2010
Slätbaksvägen,2.0,56,Lägenhet, Årsta,3340000,jan,2020,11.5,2995000,1,1943
Södermannagatan,4.0,88,Lägenhet, Södermalm,8250000,jan,2020,17.9,6995000,2,1930
Ålgrytebacken,1.0,25,Lägenhet, Bredäng,1780000,jan,2020,19.5,1490000,1,1963
Husabyvägen,2.0,45,Lägenhet, Aspudden,3320000,jan,2020,23.2,2695000,1,1941
Abrahamsbergsvägen,2.0,44,Lägenhet, Abrahamsberg,2640000,jan,2020,17.6,2245000,2,1942
Lars,3.0,84,Lägenhet, Kungsholmen,7790000,jan,2020,0.0,7790000,2,2015
Östersundsgatan,4.0,97,Lägenhet, Hässelby-Vällingby,3300000,jan,2020,3.3,3195000,4,2015
Rörstrandsgatan,1.0,27,Lägenhet, Vasastan,2895000,jan,2020,16.0,2495000,3,1929
Grafikvägen,2.0,48,Lägenhet, Johanneshov,2795000,jan,2020,0.0,2795000,3,1946
Erik,2.0,47,Lägenhet, Spånga,1920000,jan,2020,39.6,1375000,3,1961
Vittangigatan,2.0,58,Lägenhet, Hässelby-Vällingby,1975000,jan,2020,10.0,1795000,3,1956
Blomsterkungsvägen,1.5,35,Lägenhet, Hässelby-Vällingby,1700000,jan,2020,6.6,1595000,3,2019
Bondegatan,2.0,52,Lägenhet, Södermalm,4025000,jan,2020,7.3,3750000,1,1932
Hammarbyterrassen,4.0,95,Lägenhet, Hammarby Sjöstad,7525000,jan,2020,7.6,6995000,2,2015
Jungfrugatan,2.0,36,Lägenhet, Nedre Gärdet,3825000,jan,2020,20.1,3185000,4,1936
Jungfrugatan,2.0,36,Lägenhet, Nedre Gärdet,3825000,jan,2020,20.1,3185000,4,1936
