street_name,num_of_rooms,size,type,location,sold_month,sold_year,initial_price,floor_num,year_built,final_price
Fyrskeppsvägen,2,52,Lägenhet, Kärrtorp,jan,2020,2395000,3,1949,2810000
Johan,2,50,Lägenhet, Älvsjö Långbro,jan,2020,2150000,1,1936,2400000
Sekreterarbacken,102,16,Radhus, Enskededalen,jan,2020,5995000,3,1962,6300000
Blåsklöverbacken,174,30,Villa, Hässelby-Vällingby,jan,2020,4575000,3,1976,4800000
Storsvängen,132,74,Villa, Mälarhöjden,dec,2019,8450000,3,1923,9750000
Älvkvarnsvägen,150,20,Radhus, Solhem,jan,2020,4895000,3,1964,5200000
Doktor,133,98,Villa, Spånga Bromsten,jan,2020,5795000,3,1928,6300000
Mejselvägen,83,65,Villa, Telefonplan,jan,2020,6695000,3,1943,6870000
Ågesta,2,58,Lägenhet, Farsta,jan,2020,2100000,3,2012,2650000
Körsbärsvägen,2,38,Lägenhet, Östermalm,jan,2020,2950000,1,1943,3410000
Sareksvägen,1,35,Lägenhet, Bromma,jan,2020,1975000,1,1929,2450000
Völundsgatan,2,56,Lägenhet, Vasastan,jan,2020,5395000,5,1929,6160000
Filipstadsbacken,2,60,Lägenhet, Farsta,jan,2020,1795000,7,1957,2330000
Västmannagatan,3,68,Lägenhet, Vasastan,jan,2020,5895000,1,1903,7220000
Sofielundsvägen,4,86,Lägenhet, Hammarbyhöjden,jan,2020,5300000,3,2019,5300000
Tistelvägen,2,43,Lägenhet, Enskede,jan,2020,2195000,2,1944,2620000
Grafikvägen,2,47,Lägenhet, Gullmarsplan,jan,2020,2695000,1,1946,2920000
Skulptörvägen,2,45,Lägenhet, Johanneshov,jan,2020,2495000,2,1938,3050000
Palandergatan,2,38,Lägenhet, Johanneshov,jan,2020,2295000,2,1938,2650000
Ludvigsbergsgatan,3,81,Lägenhet, Södermalm,jan,2020,6795000,3,1964,7270000
Cedergrensvägen,2,35,Lägenhet, Telefonplan,jan,2020,2195000,3,1939,2900000
Cedergrensvägen,2,35,Lägenhet, Telefonplan,jan,2020,2195000,3,1939,2900000
Gröndalsvägen,2,58,Lägenhet, Hägersten-Liljeholmen,jan,2020,3795000,2,1929,4550000
Vattenledningsvägen,1.5,39,Lägenhet, Hägersten-Liljeholmen,jan,2020,2395000,2,1929,3050000
Sankt,3,90,Lägenhet, Kungsholmen,jan,2020,7350000,1,1929,8550000
Borensvägen,2,52,Lägenhet, Årsta,jan,2020,2700000,4,1945,2500000
Ehrensvärdsgatan,1,29,Lägenhet, Kungsholmen,jan,2020,2595000,4,1930,3175000
Nybohovsbacken,2,59,Lägenhet, Liljeholmen,jan,2020,2995000,11,1962,3380000
Heliosgatan,4,102,Lägenhet, Hammarby Sjöstad,jan,2020,6350000,5,2018,6350000
Garagevägen,3,77,Lägenhet, Blåsut,jan,2020,3950000,2,2019,4750000
Kungsholms,2,48,Lägenhet, Kungsholmen,jan,2020,3895000,2,1931,4375000
Kristinebergs,2,36,Lägenhet, Kungsholmen,jan,2020,2995000,2,1998,3900000
Bokbindarvägen,1,28,Lägenhet, Hägerstensåsen,jan,2020,2100000,1,1944,2100000
Radiusbacken,2,51,Lägenhet, Telefonplan,jan,2020,3850000,8,2019,3750000
Edagränd,3,80,Lägenhet, Farsta,nov,2019,3900000,5,2015,3900000
Vegagatan,1,28,Lägenhet, Vasastan,jan,2020,2475000,4,1939,3150000
Birkagatan,2,48,Lägenhet, Vasastan,jan,2020,4350000,2,1904,5450000
Sigtunagatan,2,49,Lägenhet, Vasastan,jan,2020,4295000,4,1900,5260000
Dalbobranten,1.5,44,Lägenhet, Sköndal,jan,2020,1800000,1,1959,1800000
Luntmakargatan,3,77,Lägenhet, Vasastan,jan,2020,6195000,4,1988,7050000
Vulcanusgatan,2.5,60,Lägenhet, Vasastan,jan,2020,6050000,4,1928,6050000
Nybrogatan,1,25,Lägenhet, Östermalm,jan,2020,2495000,1,1942,2960000
Völundsgatan,2,70,Lägenhet, Vasastan,jan,2020,5450000,1,1929,6100000
Kungstensgatan,2,35,Lägenhet, Vasastan,jan,2020,3295000,2,1884,4500000
Vulcanusgatan,2.5,64,Lägenhet, Vasastan,jan,2020,5195000,2,1929,5800000
Wittstocksgatan,4,112,Lägenhet, Östermalm,jan,2020,12970000,1,1925,14600000
Karlbergsvägen,1,35,Lägenhet, Vasastan,jan,2020,3195000,1,1894,3960000
David,2,36,Lägenhet, Norrmalm,jan,2020,3995000,2,1929,4225000
Storsegelvägen,2,54,Lägenhet, Gröndal,jan,2020,3195000,3,2018,3850000
Inteckningsvägen,2,52,Lägenhet, Hägerstensåsen,jan,2020,2495000,2,1946,2985000
Älvkarleövägen,2,44,Lägenhet, Hjorthagen,jan,2020,2995000,2,1936,2995000
Barnhemsvägen,5,120,Kedjehus, Hässelby Norra Villastad,jan,2020,3475000,1,1973,3710000
Trollesundsvägen,1,31,Lägenhet, Högdalen,jan,2020,1695000,1,1955,1900000
Norrtullsgatan,3,77,Lägenhet, Vasastan,jan,2020,6995000,1,1987,8010000
Heleneborgsgatan,2,57,Lägenhet, Södermalm,dec,2019,3995000,3,1927,4300000
Hagagatan,1,38,Lägenhet, Vasastan,jan,2020,2900000,1,1924,2960000
Primusgatan,2,45,Lägenhet, Essingeöarna,jan,2020,3295000,6,2006,3625000
Reimersholmsgatan,3,72,Lägenhet, Reimersholme,jan,2020,5000000,4,1981,5900000
Hälsingegatan,2,54,Lägenhet, Vasastan Hagastaden,jan,2020,4690000,5,2018,4675000
Rörstrandsgatan,2,57,Lägenhet, Birkastan,jan,2020,4995000,1,1906,5560000
Observatoriegatan,2,63,Lägenhet, Vasastan,jan,2020,5500000,3,1881,6575000
Broddgränd,2,58,Lägenhet, Västertorp,jan,2020,2195000,1,1950,2920000
Jungfrugatan,4,97,Lägenhet, Östermalm,jan,2020,10900000,3,1893,11650000
Hälsingegatan,2,49,Lägenhet, Vasastan,jan,2020,4450000,3,1912,5110000
Södermannagatan,2,41,Lägenhet, Sofia,jan,2020,2995000,2,1887,3660000
Birger,1,30,Lägenhet, Östermalm,jan,2020,2895000,1,1929,3150000
Skinnarviksringen,2,55,Lägenhet, Södermalm,jan,2020,4400000,1,1936,5150000
Östrandsvägen,1,26,Lägenhet, Stureby,jan,2020,1495000,2,1950,1900000
Roslagsgatan,2,30,Lägenhet, Vasastan,jan,2020,2995000,4,1904,3500000
Responsgatan,2,46,Lägenhet, Telefonplan,jan,2020,2795000,7,2019,3200000
Västmannagatan,2,42,Lägenhet, Vasastan,jan,2020,3950000,3,1942,4720000
Burspråksvägen,2,52,Lägenhet, Johanneshov,jan,2020,2695000,3,1942,2850000
Mäster,5,74,Villa, Hässelby Villastad,jan,2020,4675000,3,1923,5465000
Ringvägen,3,76,Lägenhet, Sofia,jan,2020,4995000,3,1974,5260000
Skebokvarnsvägen,3,60,Lägenhet, Högdalen,jan,2020,2195000,1,1955,2800000
Sofielundsplan,3,60,Lägenhet, Blåsut,okt,2019,3275000,1,1944,3300000
Sibeliusgången,3,76,Lägenhet, Akalla,jan,2020,1890000,1,1978,2110000
Nickelgränd,3,76,Lägenhet, Hässelby-Vällingby,jan,2020,2495000,5,1958,3040000
Vittangigatan,3,69,Lägenhet, Vällingby Centrum,jan,2020,2195000,1,1953,2350000
Svartågatan,1,40,Lägenhet, Bagarmossen,jan,2020,1850000,2,1952,2200000
Marmorgatan,1,28,Lägenhet, Södermalm,jan,2020,2495000,13,1952,2550000
Vinodlargatan,3,85,Lägenhet, Liljeholmskajen,jan,2020,5195000,7,2007,5820000
Fatburstrappan,2,56,Lägenhet, Södermalm,jan,2020,4795000,15,1924,6250000
Skånegatan,1,30,Lägenhet, Södermalm Sofia,jan,2020,2595000,4,1924,3000000
Tranebergsvägen,2,53,Lägenhet, Bromma,jan,2020,2895000,1,1935,3170000
Tidaholmsvägen,2,44,Lägenhet, Hammarbyhöjden,jan,2020,2495000,2,1939,2920000
Tidaholmsvägen,2,44,Lägenhet, Hammarbyhöjden,jan,2020,2495000,2,1939,2920000
Torsgatan,2,41,Lägenhet, Vasastan,jan,2020,3795000,4,1926,4300000
Beckomberga,2,63,Lägenhet, Bromma,jan,2020,2795000,2,2015,3020000
Smedsbacksgatan,2,34,Lägenhet, Gärdet,jan,2020,2950000,3,1938,3500000
Ekensbergskajen,2,49,Lägenhet, Gröndal,jan,2020,3600000,3,2017,3525000
Warfvinges,3,79,Lägenhet, Kungsholmen,jan,2020,5195000,2,2015,5800000
Mariehällstorget,2,52,Lägenhet, Bromma,jan,2020,2595000,2,2016,3025000
Bergsunds,1,33,Lägenhet, Hornstull,jan,2020,2950000,2,1929,2950000
Dalagatan,2,51,Lägenhet, Norrmalm,jan,2020,4150000,1,1929,4850000
Pipersgatan,2,38,Lägenhet, Kungsholmen,jan,2020,3095000,2,1912,3095000
Gästrikegatan,3,85,Lägenhet, Vasastan,jan,2020,8495000,2,1912,9525000
Bondegatan,4,71,Lägenhet, Södermalm,jan,2020,5995000,1,2008,6200000
Tussmötevägen,3,77,Lägenhet, Älvsjö,jan,2020,2695000,4,2008,3070000
Midsommarvägen,2,48,Lägenhet, Midsommarkransen,jan,2020,2795000,3,1946,3560000
Roslagsgatan,4,118,Lägenhet, Vasastan,jan,2020,9900000,2,1902,10450000
Ola,2,40,Lägenhet, Kristineberg,jan,2020,2895000,1,1934,3185000
Palandergatan,2,38,Lägenhet, Johanneshov Skärmarbrink,jan,2020,2250000,3,1938,2650000
Heleneborgsgatan,3,80,Lägenhet, Södermalm Högalid,jan,2020,7195000,2,1913,7750000
Tomtebogatan,3,98,Lägenhet, Vasastan,jan,2020,8750000,2,1909,9500000
Kristallvägen,1,24,Lägenhet, Solberga,jan,2020,1650000,1,1951,1905000
Midsommarparken,2,36,Lägenhet, Hägersten,jan,2020,2195000,3,1939,3010000
Brantingsgatan,2,52,Lägenhet, Gärdet,jan,2020,4495000,3,1939,5400000
Krukmakargatan,3,77,Lägenhet, Södermalm,jan,2020,5295000,2,1987,5950000
Ystadsvägen,2,66,Lägenhet, Björkhagen,jan,2020,2950000,1,1999,3020000
Alpvägen,3,79,Lägenhet, Bromma,jan,2020,3795000,4,2017,4150000
Midsommargränd,2,45,Lägenhet, Midsommarkransen,jan,2020,2795000,2,1935,3350000
Torphagsvägen,2,53,Lägenhet, Ekhagen,jan,2020,2950000,1,1935,2950000
Kvarnbacksvägen,2,41,Lägenhet, Bromma Riksby,jan,2020,1790000,1,1942,2230000
Bjulevägen,4,77,Lägenhet, Enskede,jan,2020,2950000,1,1944,3675000
Storängsgatan,4,84,Lägenhet, Norra Djurgårdsstaden,jan,2020,5995000,2,2013,6525000
Hägerstensvägen,1,23,Lägenhet, Hägersten-Liljeholmen Aspudden,jan,2020,1750000,1,1938,1975000
Störtloppsvägen,1,31,Lägenhet, Västertorp,jan,2020,1795000,3,1951,2300000
Sara,7,193,Villa, Enskededalen,jan,2020,11395000,1,1930,14275000
Ynglingagatan,1,33,Lägenhet, Vasastan,jan,2020,2895000,1,1907,3130000
Ynglingagatan,1,33,Lägenhet, Vasastan,jan,2020,2895000,1,1907,3130000
Karlbergsvägen,5,109,Lägenhet, Vasastan,jan,2020,8495000,4,1985,8875000
Bäckvägen,2,46,Lägenhet, Hägersten,jan,2020,2395000,1,1945,2860000
Furusundsgatan,2,34,Lägenhet, Gärdet,jan,2020,2995000,6,1938,3700000
Olympiavägen,53,53,Villa, Enskede,dec,2019,4700000,7,1933,5300000
Storsjövägen,3,73,Lägenhet, Årsta,jan,2020,4495000,7,2007,4495000
Bråvallagatan,2.5,73,Lägenhet, Vasastan,jan,2020,5995000,4,1927,6975000
Grev,3,99,Lägenhet, Östermalm,jan,2020,10850000,3,1879,12200000
Kungsklippan,1.5,31,Lägenhet, Kungsholmen,jan,2020,3295000,9,1934,3800000
Rangstagatan,4,85,Lägenhet, Högdalen,jan,2020,3595000,9,2016,4200000
Storsegelvägen,2,51,Lägenhet, Gröndal Strand,nov,2019,3700000,3,2017,3675000
Borgmästargatan,2,39,Lägenhet, Södermalm,jan,2020,2975000,1,1937,3375000
Fågelstavägen,3,78,Lägenhet, Bandhagen,jan,2020,2395000,3,1952,3070000
Glavagatan,2,62,Lägenhet, Farsta Strand,dec,2019,2650000,4,1993,2710000
Skattungsvägen,2,56,Lägenhet, Årsta,jan,2020,2350000,2,1945,2635000
Larsbodavägen,1,41,Lägenhet, Farsta centrum,nov,2019,1495000,4,1958,2005000
Bäverdammsgränd,4,100,Lägenhet, Snösätra,nov,2019,1895000,5,1983,2760000
Mirabellbacken,2,58,Lägenhet, Hässelby Strand,jan,2020,1995000,5,1957,2310000
Gråhundsvägen,5,139,Radhus, Norra Sköndal,jan,2020,3995000,2,1969,5625000
Skebokvarnsvägen,3,76,Lägenhet, Högdalen,nov,2019,2250000,2,1955,2800000
Pepparvägen,4,91,Lägenhet, Hökarängen,sep,2019,2995000,2,2015,3350000
Skrakgränd,3,76,Lägenhet, Farsta stadsdelsområde,aug,2019,2200000,7,1962,2180000
Kristinehamnsgatan,5,108,Lägenhet, Farsta stadsdelsområde,jun,2019,3150000,3,1958,3100000
Bagarfruvägen,2,51,Lägenhet, Farsta stadsdelsområde,jun,2019,1995000,2,2008,2100000
Paketgränd,5,108,Lägenhet, Svedmyra,jan,2020,5495000,1,2018,5700000
Saltvägen,2.5,55,Lägenhet, Farsta stadsdelsområde,feb,2019,1995000,3,1947,2600000
Pepparvägen,2,70,Lägenhet, Farsta stadsdelsområde,feb,2019,2395000,2,2015,2700000
Blomsterkungsvägen,1,27,Lägenhet, Hässelby Norra Villastad,jan,2020,1195000,1,2019,1355000
Vårdingebacken,5,131,Villa, Enskede-Årsta-Vantör,jan,2019,6000000,1,1959,6100000
Harpsundsvägen,2,60,Lägenhet, Enskede-Årsta-Vantör,jan,2019,1995000,1,1955,2430000
Harpsundsvägen,2,65,Lägenhet, Enskede-Årsta-Vantör,jan,2019,1995000,2,1959,2470000
Harpsundsvägen,2,65,Lägenhet, Enskede-Årsta-Vantör,jan,2019,1995000,2,1959,2470000
Kvickensvägen,4,136,Parhus, Farsta stadsdelsområde,jan,2019,5250000,2,2004,5550000
Mandelbrödsvägen,3,72,Lägenhet, Farsta stadsdelsområde,jan,2019,1995000,2,1950,2300000
Ågesta,2,58,Lägenhet, Farsta stadsdelsområde,jan,2019,2295000,4,2012,2670000
Budbärarvägen,4,120,Lägenhet, Farsta stadsdelsområde,nov,2018,5250000,7,1999,5000000
Kungsklippan,1.5,33,Lägenhet, Kungsholmen,jan,2020,2975000,7,1960,3720000
Farstavägen,4,80,Lägenhet, Farsta stadsdelsområde,nov,2018,3300000,4,1960,3300000
Grumsgatan,3,75,Lägenhet, Farsta stadsdelsområde,okt,2018,2495000,8,1958,2495000
Korintvägen,2,47,Lägenhet, Farsta stadsdelsområde,okt,2018,1995000,1,2010,2320000
Budbärarvägen,5,120,Radhus, Farsta stadsdelsområde,okt,2018,5250000,1,1999,5300000
Skönviksvägen,2,58,Lägenhet, Stureby,jan,2020,2195000,1,1952,2425000
Kvickensvägen,4,125,Lägenhet, Farsta stadsdelsområde,sep,2018,4950000,3,2004,5220000
Korintvägen,2,65,Lägenhet, Farsta stadsdelsområde,sep,2018,2095000,3,2010,2750000
Farsta,3,71,Lägenhet, Farsta stadsdelsområde,aug,2018,2595000,4,1994,3000000
Värmlandsvägen,3,74,Radhus, Farsta stadsdelsområde,aug,2018,3475000,3,1959,4100000
Saltvägen,2,56,Lägenhet, Farsta stadsdelsområde,aug,2018,1995000,3,1947,2540000
Skrakgränd,3,76,Lägenhet, Farsta stadsdelsområde,aug,2018,1995000,5,1962,2160000
Bengt,2,51,Lägenhet, Farsta stadsdelsområde,aug,2018,1995000,1,2006,2300000
Budbärarvägen,4,120,Radhus, Farsta stadsdelsområde,jul,2018,5250000,4,1999,5700000
Munstycksvägen,2,50,Lägenhet, Farsta stadsdelsområde,jul,2018,1995000,2,2015,2225000
Torsbygatan,1,25,Lägenhet, Farsta stadsdelsområde,jul,2018,1795000,6,1958,1950000
Ekebergabacken,3,80,Lägenhet, Farsta stadsdelsområde,jun,2018,2995000,5,2006,2950000
Harpsundsvägen,1,29,Lägenhet, Enskede-Årsta-Vantör,jun,2018,1695000,1,1955,2020000
Glanshammarsgatan,2,70,Lägenhet, Enskede-Årsta-Vantör,maj,2018,1895000,1,1997,1895000
Ölmevägen,3,79,Lägenhet, Farsta stadsdelsområde,maj,2018,2750000,1,1959,2750000
Dalbobranten,4,94,Lägenhet, Farsta stadsdelsområde,maj,2018,3750000,3,1961,4350000
Glavagatan,3,81,Lägenhet, Farsta stadsdelsområde,maj,2018,2495697,3,1954,2900000
Kubbegatan,3,69,Lägenhet, Farsta stadsdelsområde,apr,2018,1995000,3,1954,2620000
Skebokvarnsvägen,3,74,Lägenhet, Enskede-Årsta-Vantör,apr,2018,2495000,2,1955,2820000
Ekebergabacken,2,64,Lägenhet, Farsta stadsdelsområde,apr,2018,1995000,4,2006,2425000
Cirkelvägen,1,44,Lägenhet, Enskede,jan,2020,1895000,3,1947,2280000
Heleneborgsgatan,1,27,Lägenhet, Södermalm,jan,2020,2350000,1,1924,2970000
Bordsvägen,3,68,Lägenhet, Enskede,jan,2020,2895000,1,1947,3500000
Erik,2,58,Lägenhet, Spånga,jan,2020,1895000,2,1961,2125000
Erik,2,58,Lägenhet, Spånga,jan,2020,1895000,2,1961,2125000
Ätravägen,1,32,Lägenhet, Enskededalen,jan,2020,1795000,1,2016,2150000
Läckövägen,2.5,52,Lägenhet, Hammarbyhöjden,jan,2020,2495000,1,1943,2850000
Torsbygatan,2,62,Lägenhet, Farsta stadsdelsområde,apr,2018,1995000,2,1958,2600000
Skrakgränd,3,75,Lägenhet, Farsta stadsdelsområde,mar,2018,1995000,5,1962,2200000
Stagneliusvägen,1,40,Lägenhet, Fredhäll,jan,2020,2895000,4,1936,3310000
Skebokvarnsvägen,2,57,Lägenhet, Enskede-Årsta-Vantör,mar,2018,1995000,2,1954,2300000
Farstavägen,4,96,Radhus, Farsta stadsdelsområde,mar,2018,3500000,2,1984,4150000
Glavagatan,2,62,Lägenhet, Farsta stadsdelsområde,mar,2018,1995000,2,1993,2050000
Glavagatan,3,80,Lägenhet, Farsta stadsdelsområde,feb,2018,2495000,3,1993,2560000
Sköndalsvägen,1,43,Lägenhet, Farsta stadsdelsområde,feb,2018,1895000,3,1960,2110000
Bäverdammsgränd,3,81,Lägenhet, Enskede-Årsta-Vantör,feb,2018,1990000,2,1983,1990000
Ågesta,4,99,Lägenhet, Farsta stadsdelsområde,feb,2018,2995000,3,2009,3400000
Skrakgränd,3,75,Lägenhet, Farsta stadsdelsområde,jan,2018,1995000,7,1962,2350000
Tobaksspinnargatan,1,27,Lägenhet, Hornstull,jan,2020,2395000,4,1932,2900000
Sibbarpsgränd,2,71,Lägenhet, Älvsjö,jan,2020,1800000,3,1935,1800000
Motalavägen,2,44,Lägenhet, Hjorthagen,jan,2020,2995000,3,1935,3250000
Dalbobranten,4,94,Lägenhet, Farsta stadsdelsområde,jan,2018,3975000,2,1961,4500000
Kallforsvägen,2,56,Lägenhet, Enskede-Årsta-Vantör,jan,2018,1995000,2,1955,2600000
Grumsgatan,3,76,Lägenhet, Farsta stadsdelsområde,jan,2018,2490000,6,1958,3000000
Färnebogatan,5,132,Lägenhet, Farsta stadsdelsområde,jan,2018,5300000,4,1959,5820000
Budbärarvägen,5,120,Radhus, Farsta stadsdelsområde,jan,2018,5800000,4,1999,5825000
Ågesta,2,48,Lägenhet, Farsta stadsdelsområde,jan,2018,1995000,4,2009,2300000
Filipstadsbacken,1,31,Lägenhet, Farsta stadsdelsområde,jan,2018,1895000,5,1957,2050000
Kvickensvägen,5,125,Parhus, Farsta stadsdelsområde,nov,2017,4976958,3,1996,5400000
Forshagagatan,4,107,Lägenhet, Farsta stadsdelsområde,nov,2017,3200000,3,1996,3200000
Harpsundsvägen,3,79,Lägenhet, Enskede-Årsta-Vantör,nov,2017,2490000,3,1955,2680000
Björksundsslingan,2,58,Lägenhet, Fastighetsbyrån Farsta,okt,2017,2190000,1,2002,2400000
Ekebergabacken,3,81,Lägenhet, Fastighetsbyrån Farsta,okt,2017,2990000,3,2006,2990000
Kvickensvägen,4,136,Parhus, Farsta,okt,2017,5200000,2,2004,5750000
Skebokvarnsvägen,3,74,Lägenhet, Högdalen,okt,2017,2500000,2,1955,3050000
Kubbegatan,2,59,Lägenhet, Sköndal,aug,2017,1990000,1,1955,2550000
Farstavägen,4,96,Radhus, Farsta,sep,2017,2995000,2,1984,3410000
Aspövägen,2.5,38,Lägenhet, Örby,aug,2017,1990000,2,1936,2400000
Malmgårdsvägen,2,58,Lägenhet, Sofia,jan,2020,4500000,4,2005,4500000
Malmgårdsvägen,2,58,Lägenhet, Sofia,jan,2020,4500000,4,2005,4500000
Malmgårdsvägen,2,58,Lägenhet, Sofia,jan,2020,3950000,4,2005,4600000
Wendela,3,70,Lägenhet, Hägersten,jan,2020,3850000,6,2014,3950000
Swedenborgsgatan,2,69,Lägenhet, Södermalm Maria Magdalena,jan,2020,4490000,3,1990,5100000
Glavagatan,2,62,Lägenhet, Farsta Strand,jan,2020,1995000,1,1993,2450000
Blackebergsplan,2,71,Lägenhet, Blackeberg,jan,2020,2495000,5,2001,2850000
Nybrogatan,2,52,Lägenhet, Östermalm,jan,2020,4995000,1,1963,5450000
Ågesta,3,68,Lägenhet, Farsta,jan,2020,2250000,4,2009,2950000
Filipstadsbacken,2,59,Lägenhet, Farsta,jan,2020,1795000,8,1957,2460000
Glavagatan,2,62,Lägenhet, Farsta,dec,2019,1795000,3,2009,2240000
Brattforsgatan,4,92,Lägenhet, Farsta,nov,2019,2995000,3,2009,3550000
Östgötagatan,2,53,Lägenhet, Södermalm,jan,2020,4200000,1,1912,4750000
Tobaksspinnargatan,2,57,Lägenhet, Södermalm,nov,2019,4150000,4,1929,5300000
Ölandsgatan,2,39,Lägenhet, Södermalm,nov,2019,2950000,2,1928,3500000
Scheelegatan,5,124,Lägenhet, Kungsholmen,jan,2020,9995000,2,1901,12325000
Fyrskeppsvägen,1,28,Lägenhet, Kärrtorp,jan,2020,1850000,1,1949,2070000
Stångjärnsvägen,3.5,70,Lägenhet, Johannesfred,jan,2020,2295000,2,1946,2835000
Arkitektvägen,2,62,Lägenhet, Abrahamsberg,jan,2020,2995000,3,1978,3575000
Sibeliusgången,2,46,Lägenhet, Kista,dec,2019,1695000,9,1978,1750000
Fyrskeppsvägen,2,52,Lägenhet, Kärrtorp,jan,2020,2450000,3,1949,2720000
Karlsbodavägen,4,97,Lägenhet, Bromma,jan,2020,5995000,5,2006,6400000
Vänskapsvägen,2,48,Lägenhet, Essingeöarna,jan,2020,3495000,2,1944,3765000
Flygelgatan,2,44,Lägenhet, Midsommarkransen,jan,2020,2595000,4,2013,3250000
Hägerstensvägen,3,73,Lägenhet, Aspudden,jan,2020,4495000,3,1946,5255000
Borgargatan,1,31,Lägenhet, Södermalm,jan,2020,2695000,4,1910,3400000
Sjösabrinken,1.5,42,Lägenhet, Högdalen,jan,2020,1695000,2,1955,1950000
Ormbergsvägen,2,58,Lägenhet, Gröndal,jan,2020,2995000,2,1947,3800000
Terriergränd,6,195,Radhus, Norra Sköndal,jan,2020,4300000,2,1970,5225000
Långhalsvägen,2,45,Lägenhet, Årsta,jan,2020,2350000,2,1945,2575000
Surbrunnsgatan,1,24,Lägenhet, Vasastan,jan,2020,2395000,3,1888,2750000
Segelflygsgatan,3,71,Lägenhet, Högst,jan,2020,2095000,3,1985,2450000
Hälsingegatan,1.5,35,Lägenhet, Vasastan Hagastaden,jan,2020,4090000,5,2018,4090000
Lingvägen,3,76,Lägenhet, Gubbängen,jan,2020,2995000,3,1951,3550000
Lingvägen,3,76,Lägenhet, Gubbängen,jan,2020,2995000,3,1951,3550000
Östermalmsgatan,3.5,98,Lägenhet, Lärkstaden,jan,2020,9950000,2,1898,11050000
Stenshällsvägen,2,42,Lägenhet, Kungsholmen,jan,2020,2850000,1,1932,3100000
Vinggatan,3,77,Lägenhet, Skarpnäck,jan,2020,2495000,1,1984,2650000
Odengatan,4.5,110,Lägenhet, Vasastan,jan,2020,8950000,6,1929,9125000
Voxnegränd,2,54,Lägenhet, Bagarmossen,jan,2020,2295000,3,1962,2640000
Skrakgränd,3,76,Lägenhet, Farsta,jan,2020,2195000,7,1962,2350000
Vapengatan,2,47,Lägenhet, Aspudden,jan,2020,2795000,2,1946,3275000
Bjulevägen,2,56,Lägenhet, Stureby,jan,2020,1995000,2,1950,2330000
Båstadsvägen,2,58,Lägenhet, Björkhagen,jan,2020,2450000,3,1949,3000000
Rädisvägen,4,134,Radhus, Hässelby Villastad,jan,2020,4475000,3,1973,4900000
Surbrunnsgatan,1.5,31,Lägenhet, Vasastan,jan,2020,3300000,3,1930,3245000
Sköndalsvägen,3,79,Lägenhet, Sköndal,jan,2020,2595000,3,1995,2760000
Bryggvägen,4,99,Lägenhet, Gröndal,jan,2020,6750000,2,2018,7100000
Logvägen,1,43,Lägenhet, Spånga Solhem,jan,2020,1825000,2,1960,1870000
Stopvägen,2,41,Lägenhet, Bromma,jan,2020,2190000,3,1940,2670000
Harry,4,98,Lägenhet, Kungsholmen,jan,2020,7250000,7,2012,7670000
Elias,2,59,Lägenhet, Bromma Blackeberg,jan,2020,2195000,1,1952,2500000
Fleminggatan,3,77,Lägenhet, Kungsholmen,jan,2020,5995000,5,1898,6420000
Erik,1,31,Lägenhet, Nedre Gärdet,jan,2020,2995000,5,1937,3520000
Gunnarskogsgatan,2,51,Lägenhet, Farsta,jan,2020,1975000,3,2014,2300000
Birger,2,46,Lägenhet, Vasastan,jan,2020,4750000,4,1919,5550000
Inteckningsvägen,2,46,Lägenhet, Hägerstensåsen,jan,2020,1975000,2,1945,2750000
Ringvägen,2,54,Lägenhet, Södermalm,jan,2020,3995000,1,1912,4350000
Herman,2,64,Lägenhet, Bromma,jan,2020,3700000,1,1926,4000000
Aspövägen,1,38,Lägenhet, Örby,aug,2017,1990000,2,1936,2400000
Högviltsgatan,2,61,Lägenhet, Norra Djurgårdsstaden,jan,2020,4495000,3,2012,4650000
Olshammarsgatan,1,28,Lägenhet, Ormkärr,jan,2020,1495000,1,1960,1930000
Gotlandsgatan,1,34,Lägenhet, Katarina,jan,2020,2650000,3,1926,3200000
Chapmansgatan,1,29,Lägenhet, Kungsholmen,jan,2020,2750000,1,1931,3200000
Fyrvaktarkroken,3,75,Lägenhet, Blåsut,jan,2020,3495000,3,2008,4510000
Jaktgatan,4,104,Lägenhet, Norra Djurgårdsstaden,jan,2020,8495000,6,2013,9075000
Råcksta,2,47,Lägenhet, Råcksta,jan,2020,2095000,8,2011,2350000
Kirunagatan,4,83,Lägenhet, Vällingby Centrum,jan,2020,2795000,3,1954,3230000
Tordyvelvägen,6,159,Parhus, Älvsjö,jan,2020,7395000,2,2011,8250000
Sköntorpsvägen,4,94,Lägenhet, Årsta,jan,2020,3875000,2,1960,5485000
Sköntorpsvägen,4,94,Lägenhet, Årsta,jan,2020,3875000,2,1960,5485000
Götaforsvägen,2,55,Lägenhet, Stureby,jan,2020,2295000,1,2019,2600000
Radiusbacken,2,54,Lägenhet, Hägersten,jan,2020,3200000,4,2019,3200000
Rörstrandsgatan,4,86,Lägenhet, Vasastan,jan,2020,8995000,4,1914,10850000
Tegnérlunden,2,43,Lägenhet, Vasastan,jan,2020,3495000,1,1968,3860000
Tunnlandsvägen,2,42,Lägenhet, Abrahamsberg,jan,2020,2195000,3,1944,2570000
Strålgatan,2,32,Lägenhet, Lilla Essingen Kungsholmen,jan,2020,2495000,2,1939,2900000
